rank,listing_type,id,name,author,author_alias,attribution_link,download_change,adjusted_download_change,current_total,adjusted_current_total,baseline_total,adjusted_baseline_total,latest_snapshot,baseline_snapshot
64,map,naples,Naples,Maximilian284,Maximilian284,https://github.com/Maximilian284,38,23,61,36,23,13,snapshot_2026_03_31.json,snapshot_2026_03_24.json
65,map,yukina-kagoshima-kirishima,鹿児島 (Kagoshima),ahkimn,Yukina-,https://github.com/ahkimn,34,-1,68,5,34,6,snapshot_2026_03_31.json,snapshot_2026_03_24.json
66,map,yukina-kochi,高知 (Kōchi),ahkimn,Yukina-,https://github.com/ahkimn,33,0,65,6,32,6,snapshot_2026_03_31.json,snapshot_2026_03_24.json
67,map,yukina-nagasaki,長崎 (Nagasaki),ahkimn,Yukina-,https://github.com/ahkimn,33,1,41,1,8,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
68,map,orlando,Orlando,rslurry,rslurry,https://github.com/rslurry,33,18,36,18,3,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
69,map,san-juan,San Juan,rslurry,rslurry,https://github.com/rslurry,32,14,36,15,4,1,snapshot_2026_03_31.json,snapshot_2026_03_24.json
70,map,richmond,Richmond,rslurry,rslurry,https://github.com/rslurry,31,6,56,20,25,14,snapshot_2026_03_31.json,snapshot_2026_03_24.json
71,map,turin,Turin,Maximilian284,Maximilian284,https://github.com/Maximilian284,30,8,40,8,10,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
72,map,spokane,Spokane,ryandicicco,ryandicicco,https://github.com/ryandicicco,30,25,30,25,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
73,map,florence,Florence,Maximilian284,Maximilian284,https://github.com/Maximilian284,29,13,47,13,18,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
74,map,yukina-toyama,富山 (Toyama),ahkimn,Yukina-,https://github.com/ahkimn,29,0,34,0,5,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
75,map,rochester,Rochester,rslurry,rslurry,https://github.com/rslurry,28,6,50,13,22,7,snapshot_2026_03_31.json,snapshot_2026_03_24.json
76,map,barcelona,Barcelona,Maximilian284,Maximilian284,https://github.com/Maximilian284,28,28,28,28,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
77,map,greater-baltimore,Greater Baltimore,rslurry,rslurry,https://github.com/rslurry,27,6,45,10,18,4,snapshot_2026_03_31.json,snapshot_2026_03_24.json
78,map,yukina-yamagata,山形 (Yamagata),ahkimn,Yukina-,https://github.com/ahkimn,26,-1,64,10,38,11,snapshot_2026_03_31.json,snapshot_2026_03_24.json
79,map,pianura-veneta,Pianura Veneta,Maximilian284,Maximilian284,https://github.com/Maximilian284,26,20,26,20,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
80,map,jacksonville,Jacksonville,rslurry,rslurry,https://github.com/rslurry,23,2,48,11,25,9,snapshot_2026_03_31.json,snapshot_2026_03_24.json
81,map,yukina-nakaumi,中海 (Nakaumi),ahkimn,Yukina-,https://github.com/ahkimn,23,0,28,0,5,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
82,map,madrid,Madrid,Maximilian284,Maximilian284,https://github.com/Maximilian284,23,23,23,23,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
83,map,yukina-niigata,新潟 (Niigata),ahkimn,Yukina-,https://github.com/ahkimn,21,-1,63,13,42,14,snapshot_2026_03_31.json,snapshot_2026_03_24.json
84,map,genoa,Genoa,Maximilian284,Maximilian284,https://github.com/Maximilian284,21,12,44,17,23,5,snapshot_2026_03_31.json,snapshot_2026_03_24.json
85,map,bologna,Bologna,Maximilian284,Maximilian284,https://github.com/Maximilian284,21,12,41,12,20,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
86,map,santa-barbara,Santa Barbara,rslurry,rslurry,https://github.com/rslurry,21,0,32,0,11,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
87,map,garda-lake,Garda Lake,Maximilian284,Maximilian284,https://github.com/Maximilian284,21,0,26,0,5,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
88,map,piedmont-triad,Piedmont Triad,PSWBSF,PSWBSF,https://github.com/PSWBSF,21,18,21,18,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
89,map,orange-county,Orange County,rslurry,rslurry,https://github.com/rslurry,20,6,56,21,36,15,snapshot_2026_03_31.json,snapshot_2026_03_24.json
90,map,bari,Bari,Maximilian284,Maximilian284,https://github.com/Maximilian284,19,13,55,30,36,17,snapshot_2026_03_31.json,snapshot_2026_03_24.json
91,map,yukina-takamatsu,高松 (Takamatsu),ahkimn,Yukina-,https://github.com/ahkimn,18,0,20,0,2,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
92,map,pianura-emiliana,Pianura Emiliana,Maximilian284,Maximilian284,https://github.com/Maximilian284,17,3,17,3,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
93,map,san-antonio,San Antonio,rslurry,rslurry,https://github.com/rslurry,16,0,16,0,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
94,map,valencia,Valencia,Maximilian284,Maximilian284,https://github.com/Maximilian284,16,16,16,16,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
95,map,yukina-okayama,岡山 (Okayama),ahkimn,Yukina-,https://github.com/ahkimn,16,0,16,0,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
96,map,catania,Catania,Maximilian284,Maximilian284,https://github.com/Maximilian284,15,10,39,14,24,4,snapshot_2026_03_31.json,snapshot_2026_03_24.json
97,map,memphis,Memphis,rslurry,rslurry,https://github.com/rslurry,15,0,32,0,17,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
98,map,palermo,Palermo,Maximilian284,Maximilian284,https://github.com/Maximilian284,15,0,26,0,11,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
99,map,riviera-romagnola,Riviera Romagnola,Maximilian284,Maximilian284,https://github.com/Maximilian284,14,0,14,0,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
100,map,bilbao,Bilbao,Maximilian284,Maximilian284,https://github.com/Maximilian284,11,11,11,11,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
101,map,knoxville,Knoxville,rslurry,rslurry,https://github.com/rslurry,8,0,24,0,16,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
102,map,dayton-oh,Dayton,PSWBSF,PSWBSF,https://github.com/PSWBSF,7,7,7,7,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
103,map,wilmington-nc,"Wilmington, NC",PSWBSF,PSWBSF,https://github.com/PSWBSF,7,7,7,7,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
104,map,bucharest-medium,Bucharest,metatablestudios,metatablestudios,https://github.com/metatablestudios,6,6,6,6,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
105,map,oklahoma-city,Oklahoma City,ryandicicco,ryandicicco,https://github.com/ryandicicco,2,2,2,2,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
106,mod,simple-trains,Simple Trains,Bobby-047,Bobby-047,https://github.com/Bobby-047,0,0,0,0,0,0,snapshot_2026_03_31.json,snapshot_2026_03_24.json
